case,clean_fit_mse,final_error_percent,model,run_idx,test_rel_rmse_percent,train_rel_rmse_percent,used_fit_mse
strong_shift_full_beam,0.0031960192881347015,-56.9966646951942,NODE-2state,17,42.67061239282604,5.850116677282407,0.003621226065432781
strong_shift_full_beam,0.003065873728562144,-32.66060275957649,NODE-2state,18,25.80535463545679,6.142205714910909,0.0029686452039237145
strong_shift_full_beam,0.002105712295065812,4.7528911975119,NODE-2state,19,11.577389340394703,5.077453371751991,0.0020132707354309004
strong_shift_full_beam,0.0007666558398339278,13.522009502038982,PI-NODE-2state,0,19.225563500269555,2.5909659912654,0.0006242301676766131
strong_shift_full_beam,0.0011496885674282416,6.73045341614356,PI-NODE-2state,1,14.788165288676911,3.359591522444885,0.0012312786748029853
strong_shift_full_beam,0.000875100232039271,5.201111579140344,PI-NODE-2state,2,14.434539086604772,3.0008880039463572,0.0009613561771269786
strong_shift_full_beam,0.0005842180349664289,5.53548210912819,PI-NODE-2state,3,14.321590277214671,2.3605656058097493,0.001147888987583221
strong_shift_full_beam,0.0009144413554958372,-3.6003399068096593,PI-NODE-2state,4,10.055422516163107,2.93038331940097,0.0007693978971355016
strong_shift_full_beam,0.0007008235349514973,10.823909172564148,PI-NODE-2state,5,18.504425028384276,2.4810939021938205,0.00046187031182180516
strong_shift_full_beam,0.0008989492422644097,0.564200326913843,PI-NODE-2state,6,9.23149197724741,3.0607952667403304,0.0011513216740424532
strong_shift_full_beam,0.00034893616490552944,0.10812823137915197,PI-NODE-2state,7,12.435198251231023,1.992541154442708,0.0005360265232995339
strong_shift_full_beam,0.0006189165050676526,-2.023435651158061,PI-NODE-2state,8,10.203651017496165,2.5683735377735317,0.0009207031655724398
strong_shift_full_beam,0.001013927312413713,2.181521059344092,PI-NODE-2state,9,11.864647103278504,3.101850949215857,0.0011196378132320955
strong_shift_full_beam,0.0006419245753157669,9.446804569375193,PI-NODE-2state,10,16.924198883166966,2.5868325786948474,0.0006996441940740059
strong_shift_full_beam,0.0006818509426783163,22.64201781328363,PI-NODE-2state,11,25.599031611075425,2.805530041697637,0.0006603592623840742
strong_shift_full_beam,0.0005374538154007287,1.1058472818761813,PI-NODE-2state,12,12.672245641148699,2.507886851657722,0.0007240633454865611
strong_shift_full_beam,0.001592663138846602,-25.329103496525633,PI-NODE-2state,13,18.605419575511633,4.67678746502712,0.0012261425300214626
strong_shift_full_beam,0.0006183965866119401,-1.427069307989539,PI-NODE-2state,14,10.671247834320962,2.7733791058063426,0.000906708390804087
strong_shift_full_beam,0.0005721035029288299,4.593419800323343,PI-NODE-2state,15,10.939013412268798,2.359460589954026,0.0006080165279991294
strong_shift_full_beam,0.0011895180384844971,8.899930490267403,PI-NODE-2state,16,10.437927758450849,3.4607432431576663,0.0011583566016782553
strong_shift_full_beam,0.0010763634252040227,-7.819450654950393,PI-NODE-2state,17,9.795358899758856,3.243447707874208,0.0013685135417746091
strong_shift_full_beam,0.001094294900160685,-1.364608482757813,PI-NODE-2state,18,10.546991931712881,3.3886725143222947,0.0011106967755953891
strong_shift_full_beam,0.0007409589750871878,14.937302989016333,PI-NODE-2state,19,17.597844614148197,2.6040084956677756,0.0006920620867958321
